window_start,window_end,rat_minutes,rat_pressure,bat_landing_number,food_availability,rat_arrival_number,hours_after_sunset,month
2018-04-04 02:30:00,2018-04-04 03:00:00,0.0,0.0,37,2.0,0,7.5,4
2018-04-04 03:00:00,2018-04-04 03:30:00,0.0,0.0,32,2.0,0,8.0,4
2018-04-04 03:30:00,2018-04-04 04:00:00,0.0,0.0,18,2.0,0,8.5,4
2018-04-04 04:00:00,2018-04-04 04:30:00,0.0,0.0,13,2.0,0,9.0,4
2018-04-04 04:30:00,2018-04-04 05:00:00,0.0,0.0,7,2.0,0,9.5,4
2018-04-04 05:00:00,2018-04-04 05:30:00,0.0,0.0,5,1.832092639,0,10.0,4
2018-04-04 05:30:00,2018-04-04 06:00:00,0.0,0.0,3,1.448717949,0,10.5,4
2018-04-04 06:00:00,2018-04-04 06:30:00,0.0,0.0,1,1.128205128,0,11.0,4
2018-04-04 08:30:00,2018-04-04 09:00:00,0.0,0.0,5,0.0,0,13.5,4
2018-04-09 17:30:00,2018-04-09 18:00:00,0.0,0.0,1,4.0,0,-1.5,4
2018-04-09 18:00:00,2018-04-09 18:30:00,0.0,0.0,2,4.0,0,-1.0,4
2018-04-09 18:30:00,2018-04-09 19:00:00,0.0,0.0,16,4.0,0,-0.5,4
2018-04-09 19:00:00,2018-04-09 19:30:00,0.0,0.0,14,3.790322581,0,0.0,4
2018-04-09 19:30:00,2018-04-09 20:00:00,0.0,0.0,22,3.209677419,0,0.5,4
2018-04-09 20:00:00,2018-04-09 20:30:00,0.0,0.0,18,3.0,0,1.0,4
2018-04-09 20:30:00,2018-04-09 21:00:00,0.0,0.0,15,3.0,0,1.5,4
2018-04-09 21:00:00,2018-04-09 21:30:00,0.0,0.0,40,3.0,0,2.0,4
2018-04-09 21:30:00,2018-04-09 22:00:00,0.0,0.0,79,3.0,0,2.5,4
2018-04-09 22:00:00,2018-04-09 22:30:00,2.466666667,0.08222222223333334,85,3.0,1,3.0,4
2018-04-09 22:30:00,2018-04-09 23:00:00,0.0,0.0,70,3.0,0,3.5,4
2018-04-09 23:00:00,2018-04-09 23:30:00,0.0,0.0,88,3.0,0,4.0,4
2018-04-09 23:30:00,2018-04-10 00:00:00,0.0,0.0,91,3.0,0,4.5,4
2018-04-10 00:00:00,2018-04-10 00:30:00,0.0,0.0,95,3.0,0,5.0,4
2018-04-10 00:30:00,2018-04-10 01:00:00,0.0,0.0,101,2.998413538,0,5.5,4
2018-04-10 01:00:00,2018-04-10 01:30:00,0.0,0.0,98,2.721311475,0,6.0,4
2018-04-10 01:30:00,2018-04-10 02:00:00,0.0,0.0,85,2.229700996,0,6.5,4
2018-04-10 02:00:00,2018-04-10 02:30:00,0.0,0.0,64,1.833333333,0,7.0,4
2018-04-10 02:30:00,2018-04-10 03:00:00,0.0,0.0,52,1.520833333,0,7.5,4
2018-04-10 03:00:00,2018-04-10 03:30:00,0.0,0.0,59,1.208333333,0,8.0,4
2018-04-10 03:30:00,2018-04-10 04:00:00,0.0,0.0,25,1.026041667,0,8.5,4
2018-04-10 04:00:00,2018-04-10 04:30:00,0.0,0.0,8,0.0,0,9.0,4
2018-04-10 04:30:00,2018-04-10 05:00:00,0.0,0.0,11,0.0,0,9.5,4
2018-04-10 05:00:00,2018-04-10 05:30:00,0.0,0.0,2,0.0,0,10.0,4
2018-04-10 05:30:00,2018-04-10 06:00:00,0.0,0.0,2,0.0,0,10.5,4
2018-04-11 17:00:00,2018-04-11 17:30:00,0.0,0.0,16,4.0,0,-2.0,4
2018-04-11 17:30:00,2018-04-11 18:00:00,0.0,0.0,14,4.0,0,-1.5,4
2018-04-11 18:00:00,2018-04-11 18:30:00,0.0,0.0,7,4.0,0,-1.0,4
2018-04-11 18:30:00,2018-04-11 19:00:00,0.0,0.0,10,4.0,0,-0.5,4
2018-04-11 19:00:00,2018-04-11 19:30:00,0.0,0.0,18,4.0,0,0.0,4
2018-04-11 19:30:00,2018-04-11 20:00:00,0.0,0.0,32,3.996662959,0,0.5,4
2018-04-11 20:00:00,2018-04-11 20:30:00,0.0,0.0,25,3.689655172,0,1.0,4
2018-04-11 20:30:00,2018-04-11 21:00:00,0.0,0.0,31,3.180756396,0,1.5,4
2018-04-11 21:00:00,2018-04-11 21:30:00,0.0,0.0,44,3.0,0,2.0,4
2018-04-11 21:30:00,2018-04-11 22:00:00,0.0,0.0,46,3.0,0,2.5,4
2018-04-11 22:00:00,2018-04-11 22:30:00,0.0,0.0,57,3.0,0,3.0,4
2018-04-11 22:30:00,2018-04-11 23:00:00,0.0,0.0,91,2.991935484,0,3.5,4
2018-04-11 23:00:00,2018-04-11 23:30:00,0.0,0.0,105,2.666666667,0,4.0,4
2018-04-11 23:30:00,2018-04-12 00:00:00,0.0,0.0,72,2.174731183,0,4.5,4
2018-04-12 00:00:00,2018-04-12 00:30:00,0.0,0.0,75,2.0,0,5.0,4
2018-04-12 00:30:00,2018-04-12 01:00:00,0.0,0.0,69,2.0,0,5.5,4
2018-04-12 01:00:00,2018-04-12 01:30:00,0.0,0.0,54,2.0,0,6.0,4
2018-04-12 01:30:00,2018-04-12 02:00:00,0.0,0.0,57,2.0,0,6.5,4
2018-04-12 02:00:00,2018-04-12 02:30:00,0.0,0.0,87,2.0,0,7.0,4
2018-04-12 02:30:00,2018-04-12 03:00:00,0.0,0.0,70,2.0,0,7.5,4
2018-04-12 03:00:00,2018-04-12 03:30:00,0.0,0.0,31,2.0,0,8.0,4
2018-04-12 03:30:00,2018-04-12 04:00:00,0.0,0.0,26,1.99941349,0,8.5,4
2018-04-12 04:00:00,2018-04-12 04:30:00,0.0,0.0,12,1.709090909,0,9.0,4
2018-04-12 04:30:00,2018-04-12 05:00:00,1.6,0.05333333333333334,5,1.218181818,2,9.5,4
2018-04-12 05:00:00,2018-04-12 05:30:00,16.8,0.56,1,0.0,2,10.0,4
2018-04-12 05:30:00,2018-04-12 06:00:00,8.966666667,0.2988888889,0,0.0,2,10.5,4
2018-04-12 06:00:00,2018-04-12 06:30:00,0.0,0.0,2,0.0,0,11.0,4
2018-04-12 06:30:00,2018-04-12 07:00:00,0.0,0.0,1,0.0,0,11.5,4
2018-04-12 08:00:00,2018-04-12 08:30:00,0.0,0.0,1,0.0,0,13.0,4
2018-04-13 17:00:00,2018-04-13 17:30:00,0.0,0.0,28,4.0,0,-2.0,4
2018-04-13 17:30:00,2018-04-13 18:00:00,0.0,0.0,13,3.984691088,0,-1.5,4
2018-04-13 18:00:00,2018-04-13 18:30:00,0.0,0.0,16,3.627118644,0,-1.0,4
2018-04-13 18:30:00,2018-04-13 19:00:00,0.0,0.0,49,3.138326955,0,-0.5,4
2018-04-13 19:00:00,2018-04-13 19:30:00,0.0,0.0,51,3.0,0,0.0,4
2018-04-13 19:30:00,2018-04-13 20:00:00,0.0,0.0,52,3.0,0,0.5,4
2018-04-13 20:00:00,2018-04-13 20:30:00,0.0,0.0,54,3.0,0,1.0,4
2018-04-13 20:30:00,2018-04-13 21:00:00,0.0,0.0,28,3.0,0,1.5,4
2018-04-13 21:00:00,2018-04-13 21:30:00,0.0,0.0,31,3.0,0,2.0,4
2018-04-13 21:30:00,2018-04-13 22:00:00,0.0,0.0,28,3.0,0,2.5,4
2018-04-13 22:00:00,2018-04-13 22:30:00,0.0,0.0,83,3.0,0,3.0,4
2018-04-13 22:30:00,2018-04-13 23:00:00,0.0,0.0,92,2.991511036,0,3.5,4
2018-04-13 23:00:00,2018-04-13 23:30:00,0.0,0.0,111,2.649122807,0,4.0,4
2018-04-13 23:30:00,2018-04-14 00:00:00,0.0,0.0,116,2.143180532,0,4.5,4
2018-04-14 00:00:00,2018-04-14 00:30:00,0.0,0.0,137,2.0,0,5.0,4
2018-04-14 00:30:00,2018-04-14 01:00:00,0.0,0.0,151,2.0,0,5.5,4
2018-04-14 01:00:00,2018-04-14 01:30:00,0.0,0.0,158,2.0,0,6.0,4
2018-04-14 01:30:00,2018-04-14 02:00:00,0.0,0.0,178,2.0,0,6.5,4
2018-04-14 02:00:00,2018-04-14 02:30:00,0.0,0.0,178,2.0,0,7.0,4
2018-04-14 02:30:00,2018-04-14 03:00:00,0.0,0.0,62,1.991511036,0,7.5,4
2018-04-14 03:00:00,2018-04-14 03:30:00,0.0,0.0,27,1.649122807,0,8.0,4
2018-04-14 03:30:00,2018-04-14 04:00:00,1.0,0.03333333333333333,25,1.143180532,1,8.5,4
2018-04-14 04:00:00,2018-04-14 04:30:00,0.0,0.0,12,1.0,0,9.0,4
2018-04-14 04:30:00,2018-04-14 05:00:00,0.0,0.0,17,1.0,0,9.5,4
2018-04-14 05:00:00,2018-04-14 05:30:00,0.0,0.0,3,0.0,0,10.0,4
2018-04-14 06:30:00,2018-04-14 07:00:00,0.0,0.0,1,0.0,0,11.5,4
2018-04-14 08:30:00,2018-04-14 09:00:00,0.0,0.0,7,0.0,0,13.5,4
2018-04-14 17:00:00,2018-04-14 17:30:00,0.0,0.0,25,4.0,0,-2.0,4
2018-04-14 17:30:00,2018-04-14 18:00:00,0.0,0.0,11,4.0,0,-1.5,4
2018-04-14 18:00:00,2018-04-14 18:30:00,0.0,0.0,24,4.0,0,-1.0,4
2018-04-14 18:30:00,2018-04-14 19:00:00,0.0,0.0,42,3.977318548,0,-0.5,4
2018-04-14 19:00:00,2018-04-14 19:30:00,0.0,0.0,38,3.625,0,0.0,4
2018-04-14 19:30:00,2018-04-14 20:00:00,0.0,0.0,31,3.163810484,0,0.5,4
2018-04-14 20:00:00,2018-04-14 20:30:00,0.0,0.0,35,3.0,0,1.0,4
2018-04-14 20:30:00,2018-04-14 21:00:00,0.0,0.0,23,3.0,0,1.5,4
2018-04-14 21:00:00,2018-04-14 21:30:00,0.0,0.0,25,3.0,0,2.0,4
2018-04-14 21:30:00,2018-04-14 22:00:00,0.0,0.0,26,3.0,0,2.5,4
2018-04-14 22:00:00,2018-04-14 22:30:00,0.0,0.0,26,3.0,0,3.0,4
2018-04-14 22:30:00,2018-04-14 23:00:00,0.0,0.0,59,3.0,0,3.5,4
2018-04-14 23:00:00,2018-04-14 23:30:00,0.0,0.0,65,3.0,0,4.0,4
2018-04-14 23:30:00,2018-04-15 00:00:00,0.0,0.0,74,3.0,0,4.5,4
2018-04-15 00:00:00,2018-04-15 00:30:00,0.0,0.0,69,3.0,0,5.0,4
2018-04-15 00:30:00,2018-04-15 01:00:00,0.0,0.0,89,3.0,0,5.5,4
2018-04-15 01:00:00,2018-04-15 01:30:00,0.0,0.0,66,3.0,0,6.0,4
2018-04-15 01:30:00,2018-04-15 02:00:00,0.0,0.0,71,3.0,0,6.5,4
2018-04-15 02:00:00,2018-04-15 02:30:00,0.0,0.0,66,3.0,0,7.0,4
2018-04-15 02:30:00,2018-04-15 03:00:00,0.0,0.0,90,2.984427141,0,7.5,4
2018-04-15 03:00:00,2018-04-15 03:30:00,0.0,0.0,51,2.620689655,0,8.0,4
2018-04-15 03:30:00,2018-04-15 04:00:00,0.0,0.0,82,2.128476085,0,8.5,4
2018-04-15 04:00:00,2018-04-15 04:30:00,0.0,0.0,40,2.0,0,9.0,4
2018-04-15 04:30:00,2018-04-15 05:00:00,0.0,0.0,12,2.0,0,9.5,4
2018-04-15 05:00:00,2018-04-15 05:30:00,0.0,0.0,6,2.0,0,10.0,4
2018-04-15 05:30:00,2018-04-15 06:00:00,14.41666667,0.48055555566666663,5,2.0,1,10.5,4
2018-04-15 17:00:00,2018-04-15 17:30:00,0.0,0.0,5,4.0,0,-2.0,4
2018-04-15 17:30:00,2018-04-15 18:00:00,0.0,0.0,22,4.0,0,-1.5,4
2018-04-15 18:00:00,2018-04-15 18:30:00,0.0,0.0,12,4.0,0,-1.0,4
2018-04-15 18:30:00,2018-04-15 19:00:00,0.0,0.0,18,4.0,0,-0.5,4
2018-04-15 19:00:00,2018-04-15 19:30:00,0.0,0.0,24,4.0,0,0.0,4
2018-04-15 19:30:00,2018-04-15 20:00:00,0.0,0.0,30,4.0,0,0.5,4
2018-04-15 20:00:00,2018-04-15 20:30:00,0.0,0.0,26,4.0,0,1.0,4
2018-04-15 20:30:00,2018-04-15 21:00:00,0.0,0.0,39,3.97091486,0,1.5,4
2018-04-15 21:00:00,2018-04-15 21:30:00,14.43333333,0.481111111,36,3.590163934,4,2.0,4
2018-04-15 21:30:00,2018-04-15 22:00:00,0.0,0.0,23,3.122157589,0,2.5,4
2018-04-15 22:00:00,2018-04-15 22:30:00,0.0,0.0,30,3.0,0,3.0,4
2018-04-15 22:30:00,2018-04-15 23:00:00,0.0,0.0,22,3.0,0,3.5,4
2018-04-15 23:00:00,2018-04-15 23:30:00,0.0,0.0,25,3.0,0,4.0,4
2018-04-15 23:30:00,2018-04-16 00:00:00,0.0,0.0,24,3.0,0,4.5,4
2018-04-16 00:00:00,2018-04-16 00:30:00,0.0,0.0,23,3.0,0,5.0,4
2018-04-16 00:30:00,2018-04-16 01:00:00,0.0,0.0,41,2.970430108,0,5.5,4
2018-04-16 01:00:00,2018-04-16 01:30:00,0.0,0.0,28,2.583333333,0,6.0,4
2018-04-16 01:30:00,2018-04-16 02:00:00,0.0,0.0,31,2.112903226,0,6.5,4
2018-04-16 02:00:00,2018-04-16 02:30:00,0.0,0.0,25,2.0,0,7.0,4
2018-04-16 02:30:00,2018-04-16 03:00:00,0.0,0.0,28,1.979977753,0,7.5,4
2018-04-16 03:00:00,2018-04-16 03:30:00,0.0,0.0,29,1.603448276,0,8.0,4
2018-04-16 03:30:00,2018-04-16 04:00:00,0.0,0.0,17,1.11679644,0,8.5,4
2018-04-16 04:00:00,2018-04-16 04:30:00,0.0,0.0,6,1.0,0,9.0,4
2018-04-16 04:30:00,2018-04-16 05:00:00,0.0,0.0,7,1.0,0,9.5,4
2018-04-16 05:00:00,2018-04-16 05:30:00,0.0,0.0,9,0.0,0,10.0,4
2018-04-16 05:30:00,2018-04-16 06:00:00,9.116666667,0.30388888890000004,1,0.0,1,10.5,4
2018-04-16 06:00:00,2018-04-16 06:30:00,0.0,0.0,4,0.0,0,11.0,4
2018-04-16 06:30:00,2018-04-16 07:00:00,10.08333333,0.336111111,0,0.0,1,11.5,4
2018-04-16 08:00:00,2018-04-16 08:30:00,0.0,0.0,1,0.0,0,13.0,4
2018-04-16 18:00:00,2018-04-16 18:30:00,0.0,0.0,43,4.0,0,-1.0,4
2018-04-16 18:30:00,2018-04-16 19:00:00,0.0,0.0,46,4.0,0,-0.5,4
2018-04-16 19:00:00,2018-04-16 19:30:00,0.0,0.0,45,4.0,0,0.0,4
2018-04-16 19:30:00,2018-04-16 20:00:00,0.0,0.0,26,4.0,0,0.5,4
2018-04-16 20:00:00,2018-04-16 20:30:00,0.0,0.0,14,4.0,0,1.0,4
2018-04-16 20:30:00,2018-04-16 21:00:00,0.0,0.0,26,3.975806452,0,1.5,4
2018-04-16 21:00:00,2018-04-16 21:30:00,0.0,0.0,10,3.6,0,2.0,4
2018-04-16 21:30:00,2018-04-16 22:00:00,0.0,0.0,12,3.124193548,0,2.5,4
2018-04-16 22:00:00,2018-04-16 22:30:00,0.0,0.0,50,3.0,0,3.0,4
2018-04-16 22:30:00,2018-04-16 23:00:00,0.0,0.0,80,3.0,0,3.5,4
2018-04-16 23:00:00,2018-04-16 23:30:00,0.0,0.0,110,3.0,0,4.0,4
2018-04-16 23:30:00,2018-04-17 00:00:00,0.0,0.0,71,3.0,0,4.5,4
2018-04-17 00:00:00,2018-04-17 00:30:00,0.0,0.0,55,3.0,0,5.0,4
2018-04-17 00:30:00,2018-04-17 01:00:00,0.0,0.0,74,2.987903226,0,5.5,4
2018-04-17 01:00:00,2018-04-17 01:30:00,0.0,0.0,73,2.625,0,6.0,4
2018-04-17 01:30:00,2018-04-17 02:00:00,0.0,0.0,69,2.120967742,0,6.5,4
2018-04-17 02:00:00,2018-04-17 02:30:00,0.0,0.0,78,2.0,0,7.0,4
2018-04-17 02:30:00,2018-04-17 03:00:00,0.0,0.0,45,2.0,0,7.5,4
2018-04-17 03:00:00,2018-04-17 03:30:00,0.0,0.0,39,2.0,0,8.0,4
2018-04-17 03:30:00,2018-04-17 04:00:00,0.0,0.0,35,2.0,0,8.5,4
2018-04-17 04:00:00,2018-04-17 04:30:00,1.033333333,0.03444444443333334,21,2.0,1,9.0,4
2018-04-17 04:30:00,2018-04-17 05:00:00,0.0,0.0,7,2.0,0,9.5,4
2018-04-17 05:00:00,2018-04-17 05:30:00,0.366666667,0.012222222233333333,12,2.0,1,10.0,4
2018-04-17 05:30:00,2018-04-17 06:00:00,0.0,0.0,2,1.973908918,0,10.5,4
2018-04-17 06:00:00,2018-04-17 06:30:00,0.0,0.0,3,1.632352941,0,11.0,4
2018-04-17 07:00:00,2018-04-17 07:30:00,0.0,0.0,2,0.0,0,12.0,4
2018-04-17 17:00:00,2018-04-17 17:30:00,0.0,0.0,20,4.0,0,-2.0,4
2018-04-17 17:30:00,2018-04-17 18:00:00,0.0,0.0,22,4.0,0,-1.5,4
2018-04-17 18:00:00,2018-04-17 18:30:00,0.0,0.0,46,4.0,0,-1.0,4
2018-04-17 18:30:00,2018-04-17 19:00:00,0.0,0.0,88,4.0,0,-0.5,4
2018-04-17 19:00:00,2018-04-17 19:30:00,0.0,0.0,58,4.0,0,0.0,4
2018-04-17 19:30:00,2018-04-17 20:00:00,0.0,0.0,39,3.97091486,0,0.5,4
2018-04-17 20:00:00,2018-04-17 20:30:00,0.0,0.0,9,3.590163934,0,1.0,4
2018-04-17 20:30:00,2018-04-17 21:00:00,0.0,0.0,46,3.122157589,0,1.5,4
2018-04-17 21:00:00,2018-04-17 21:30:00,0.0,0.0,41,3.0,0,2.0,4
2018-04-17 21:30:00,2018-04-17 22:00:00,0.0,0.0,41,3.0,0,2.5,4
2018-04-17 22:00:00,2018-04-17 22:30:00,0.0,0.0,41,3.0,0,3.0,4
2018-04-17 22:30:00,2018-04-17 23:00:00,0.0,0.0,21,3.0,0,3.5,4
2018-04-17 23:00:00,2018-04-17 23:30:00,0.0,0.0,81,3.0,0,4.0,4
2018-04-17 23:30:00,2018-04-18 00:00:00,0.0,0.0,67,3.0,0,4.5,4
2018-04-18 00:00:00,2018-04-18 00:30:00,0.0,0.0,72,3.0,0,5.0,4
2018-04-18 00:30:00,2018-04-18 01:00:00,0.0,0.0,71,2.964516129,0,5.5,4
2018-04-18 01:00:00,2018-04-18 01:30:00,0.0,0.0,58,2.566666667,0,6.0,4
2018-04-18 01:30:00,2018-04-18 02:00:00,0.0,0.0,72,2.102150538,0,6.5,4
2018-04-18 02:00:00,2018-04-18 02:30:00,0.0,0.0,61,2.0,0,7.0,4
2018-04-18 02:30:00,2018-04-18 03:00:00,0.0,0.0,70,2.0,0,7.5,4
2018-04-18 03:00:00,2018-04-18 03:30:00,0.0,0.0,43,2.0,0,8.0,4
2018-04-18 03:30:00,2018-04-18 04:00:00,0.0,0.0,36,2.0,0,8.5,4
2018-04-18 04:00:00,2018-04-18 04:30:00,0.0,0.0,30,2.0,0,9.0,4
2018-04-18 04:30:00,2018-04-18 05:00:00,0.0,0.0,13,2.0,0,9.5,4
2018-04-18 05:00:00,2018-04-18 05:30:00,9.7,0.3233333333333333,6,2.0,1,10.0,4
2018-04-18 05:30:00,2018-04-18 06:00:00,21.88333333,0.7294444443333333,6,2.0,3,10.5,4
2018-04-18 06:00:00,2018-04-18 06:30:00,17.83333333,0.5944444443333333,10,2.0,1,11.0,4
2018-04-18 06:30:00,2018-04-18 07:00:00,10.8,0.36000000000000004,2,2.0,1,11.5,4
2018-04-18 07:00:00,2018-04-18 07:30:00,0.316666667,0.010555555566666668,5,0.0,1,12.0,4
2018-04-18 08:00:00,2018-04-18 08:30:00,0.0,0.0,1,0.0,0,13.0,4
2018-04-18 17:30:00,2018-04-18 18:00:00,7.5,0.25,1,4.0,1,-1.5,4
2018-04-18 18:00:00,2018-04-18 18:30:00,2.916666667,0.09722222223333334,23,4.0,2,-1.0,4
2018-04-18 18:30:00,2018-04-18 19:00:00,1.05,0.035,40,4.0,3,-0.5,4
2018-04-18 19:00:00,2018-04-18 19:30:00,0.0,0.0,33,4.0,0,0.0,4
2018-04-18 19:30:00,2018-04-18 20:00:00,2.4,0.08,16,3.958064516,1,0.5,4
2018-04-18 20:00:00,2018-04-18 20:30:00,1.666666667,0.05555555556666667,25,3.55,1,1.0,4
2018-04-18 20:30:00,2018-04-18 21:00:00,5.55,0.185,21,3.091935484,7,1.5,4
2018-04-18 21:00:00,2018-04-18 21:30:00,0.0,0.0,7,3.0,0,2.0,4
2018-04-18 21:30:00,2018-04-18 22:00:00,0.0,0.0,14,3.02908514,0,2.5,4
2018-04-18 22:00:00,2018-04-18 22:30:00,0.0,0.0,27,3.409836066,0,3.0,4
2018-04-18 22:30:00,2018-04-18 23:00:00,0.783333333,0.026111111099999997,51,3.877842411,2,3.5,4
2018-04-18 23:00:00,2018-04-18 23:30:00,0.0,0.0,73,4.0,0,4.0,4
2018-04-18 23:30:00,2018-04-19 00:00:00,0.0,0.0,53,3.979262673,0,4.5,4
2018-04-19 00:00:00,2018-04-19 00:30:00,1.05,0.035,46,3.589285714,1,5.0,4
2018-04-19 00:30:00,2018-04-19 01:00:00,0.0,0.0,51,3.05656682,0,5.5,4
2018-04-19 01:00:00,2018-04-19 01:30:00,6.25,0.20833333333333334,42,2.55,1,6.0,4
2018-04-19 01:30:00,2018-04-19 02:00:00,0.0,0.0,46,2.091935484,0,6.5,4
2018-04-19 02:00:00,2018-04-19 02:30:00,0.583333333,0.019444444433333333,51,2.0,2,7.0,4
2018-04-19 02:30:00,2018-04-19 03:00:00,0.0,0.0,68,2.0,0,7.5,4
2018-04-19 03:00:00,2018-04-19 03:30:00,0.0,0.0,39,2.0,0,8.0,4
2018-04-19 03:30:00,2018-04-19 04:00:00,0.0,0.0,23,2.0,0,8.5,4
2018-04-19 04:00:00,2018-04-19 04:30:00,6.05,0.20166666666666666,20,2.0,1,9.0,4
2018-04-19 04:30:00,2018-04-19 05:00:00,2.833333333,0.09444444443333334,13,2.0,1,9.5,4
2018-04-19 05:00:00,2018-04-19 05:30:00,17.03333333,0.5677777776666667,5,2.0,2,10.0,4
2018-04-19 05:30:00,2018-04-19 06:00:00,32.9,1.0966666666666667,7,2.0,3,10.5,4
2018-04-19 06:00:00,2018-04-19 06:30:00,6.116666667,0.20388888889999998,2,2.0,1,11.0,4
2018-04-19 06:30:00,2018-04-19 07:00:00,22.53333333,0.751111111,1,2.0,1,11.5,4
2018-04-19 07:00:00,2018-04-19 07:30:00,0.9,0.030000000000000002,1,2.0,1,12.0,4
2018-04-19 08:00:00,2018-04-19 08:30:00,0.0,0.0,1,2.0,0,13.0,4
2018-04-19 17:30:00,2018-04-19 18:00:00,0.0,0.0,13,4.0,0,-1.5,4
2018-04-19 18:00:00,2018-04-19 18:30:00,0.0,0.0,19,4.0,0,-1.0,4
2018-04-19 18:30:00,2018-04-19 19:00:00,0.0,0.0,33,4.0,0,-0.5,4
2018-04-19 19:00:00,2018-04-19 19:30:00,9.233333333,0.30777777776666665,15,3.878136201,1,0.0,4
2018-04-19 19:30:00,2018-04-19 20:00:00,0.0,0.0,34,3.188172043,0,0.5,4
2018-04-19 20:00:00,2018-04-19 20:30:00,0.0,0.0,17,3.0,0,1.0,4
2018-04-19 20:30:00,2018-04-19 21:00:00,0.0,0.0,19,3.0,0,1.5,4
2018-04-19 21:00:00,2018-04-19 21:30:00,9.516666667,0.31722222223333335,20,3.0,1,2.0,4
2018-04-19 21:30:00,2018-04-19 22:00:00,0.0,0.0,8,3.0,0,2.5,4
2018-04-19 22:00:00,2018-04-19 22:30:00,7.45,0.24833333333333335,14,3.0,1,3.0,4
2018-04-19 22:30:00,2018-04-19 23:00:00,1.7,0.056666666666666664,38,3.0,1,3.5,4
2018-04-19 23:00:00,2018-04-19 23:30:00,0.0,0.0,17,3.0,0,4.0,4
2018-04-19 23:30:00,2018-04-20 00:00:00,23.3,0.7766666666666667,63,3.0,2,4.5,4
2018-04-20 00:00:00,2018-04-20 00:30:00,5.4,0.18000000000000002,44,3.0,3,5.0,4
2018-04-20 00:30:00,2018-04-20 01:00:00,0.0,0.0,29,3.0,0,5.5,4
2018-04-20 01:00:00,2018-04-20 01:30:00,0.15,0.005,31,3.0,1,6.0,4
2018-04-20 01:30:00,2018-04-20 02:00:00,3.75,0.125,43,3.0,1,6.5,4
2018-04-20 02:00:00,2018-04-20 02:30:00,0.0,0.0,29,3.0,0,7.0,4
2018-04-20 02:30:00,2018-04-20 03:00:00,6.733333333,0.22444444443333333,30,3.0,1,7.5,4
2018-04-20 03:00:00,2018-04-20 03:30:00,12.41666667,0.413888889,27,3.0,1,8.0,4
2018-04-20 03:30:00,2018-04-20 04:00:00,9.633333333,0.32111111109999996,21,3.0,1,8.5,4
2018-04-20 04:00:00,2018-04-20 04:30:00,0.0,0.0,9,3.0,0,9.0,4
2018-04-20 04:30:00,2018-04-20 05:00:00,0.116666667,0.0038888889,12,2.969410456,1,9.5,4
2018-04-20 05:00:00,2018-04-20 05:30:00,0.716666667,0.023888888900000002,10,2.568965517,1,10.0,4
2018-04-20 05:30:00,2018-04-20 06:00:00,13.71666667,0.4572222223333334,6,2.095105673,1,10.5,4
2018-04-20 06:00:00,2018-04-20 06:30:00,24.73333333,0.8244444443333333,2,2.0,1,11.0,4
2018-04-20 06:30:00,2018-04-20 07:00:00,0.0,0.0,2,2.0,0,11.5,4
2018-04-20 07:00:00,2018-04-20 07:30:00,7.033333333,0.23444444443333332,5,2.0,1,12.0,4
2018-04-20 17:00:00,2018-04-20 17:30:00,0.0,0.0,8,4.0,0,-2.0,4
2018-04-20 17:30:00,2018-04-20 18:00:00,0.0,0.0,4,4.0,0,-1.5,4
2018-04-20 18:00:00,2018-04-20 18:30:00,0.0,0.0,17,4.0,0,-1.0,4
2018-04-20 18:30:00,2018-04-20 19:00:00,0.0,0.0,37,3.953405018,0,-0.5,4
2018-04-20 19:00:00,2018-04-20 19:30:00,7.35,0.245,20,3.555555556,1,0.0,4
2018-04-20 19:30:00,2018-04-20 20:00:00,0.0,0.0,28,3.107526882,0,0.5,4
2018-04-20 20:00:00,2018-04-20 20:30:00,0.0,0.0,11,3.0,0,1.0,4
2018-04-20 20:30:00,2018-04-20 21:00:00,12.86666667,0.42888888900000005,21,3.0,2,1.5,4
2018-04-20 21:00:00,2018-04-20 21:30:00,11.73333333,0.391111111,25,3.0,3,2.0,4
2018-04-20 21:30:00,2018-04-20 22:00:00,0.616666667,0.020555555566666665,20,3.0,1,2.5,4
2018-04-20 22:00:00,2018-04-20 22:30:00,7.15,0.23833333333333334,34,3.0,2,3.0,4
2018-04-20 22:30:00,2018-04-20 23:00:00,0.833333333,0.027777777766666668,45,3.0,3,3.5,4
2018-04-20 23:00:00,2018-04-20 23:30:00,0.0,0.0,51,3.0,0,4.0,4
2018-04-20 23:30:00,2018-04-21 00:00:00,2.316666667,0.07722222223333333,53,2.963292547,2,4.5,4
2018-04-21 00:00:00,2018-04-21 00:30:00,0.466666667,0.015555555566666665,60,2.551724138,2,5.0,4
2018-04-21 00:30:00,2018-04-21 01:00:00,6.6,0.22,60,2.085094549,1,5.5,4
2018-04-21 01:00:00,2018-04-21 01:30:00,0.0,0.0,60,2.0,0,6.0,4
2018-04-21 01:30:00,2018-04-21 02:00:00,13.93333333,0.4644444443333333,56,2.0,3,6.5,4
2018-04-21 02:00:00,2018-04-21 02:30:00,11.46666667,0.38222222233333336,69,2.0,2,7.0,4
2018-04-21 02:30:00,2018-04-21 03:00:00,0.0,0.0,64,1.951075269,0,7.5,4
2018-04-21 03:00:00,2018-04-21 03:30:00,5.016666667,0.16722222223333333,40,1.533333333,2,8.0,4
2018-04-21 03:30:00,2018-04-21 04:00:00,0.0,0.0,21,1.082258065,0,8.5,4
